route_id,service_id,trip_id,trip_headsign,direction_id,shape_id,brigade_id,vehicle_id,variant_id
914,6,6_13278844,"GALERIA DOMINIKAŃSKA",0,838642,4,1,838642
914,6,6_13278852,"GALERIA DOMINIKAŃSKA",0,838642,4,1,838642
914,6,6_13278895,"GALERIA DOMINIKAŃSKA",0,838642,7,1,838642
914,6,6_13278897,"GALERIA DOMINIKAŃSKA",0,838642,7,1,838642
914,6,6_13278959,"GALERIA DOMINIKAŃSKA",0,838642,32,2,838642
914,6,6_13278969,"GALERIA DOMINIKAŃSKA",0,838642,33,2,838642
914,6,6_13278984,"GALERIA DOMINIKAŃSKA",0,838642,35,2,838642
914,6,6_13278805,"Pruszowice",1,838656,2,1,838656
914,6,6_13278808,"GALERIA DOMINIKAŃSKA",0,838659,2,1,838659
914,6,6_13278971,"GALERIA DOMINIKAŃSKA",0,838659,33,2,838659
914,6,6_13278846,"GALERIA DOMINIKAŃSKA",0,838660,4,1,838660
914,6,6_13279032,"Pruszowice",1,839214,12,1,839214
914,8,8_13279188,"Pruszowice",1,838489,4,1,838489
914,8,8_13279353,"KROMERA",0,838491,11,1,838491
914,8,8_13279417,"KROMERA",0,838492,14,1,838492
914,8,8_13279154,"Pruszowice",1,838641,2,1,838641
914,8,8_13279156,"Pruszowice",1,838641,2,1,838641
914,8,8_13279190,"Pruszowice",1,838641,4,1,838641
914,8,8_13279198,"Pruszowice",1,838641,4,1,838641
914,8,8_13279241,"Pruszowice",1,838641,7,1,838641
914,8,8_13279243,"Pruszowice",1,838641,7,1,838641
914,8,8_13279315,"Pruszowice",1,838641,33,2,838641
914,8,8_13279317,"Pruszowice",1,838641,33,2,838641
914,8,8_13279330,"Pruszowice",1,838641,35,2,838641
914,8,8_13279352,"Pruszowice",1,838641,11,1,838641
914,8,8_13279416,"Pruszowice",1,838641,14,1,838641
914,8,8_13279153,"GALERIA DOMINIKAŃSKA",0,838642,2,1,838642
914,8,8_13279157,"GALERIA DOMINIKAŃSKA",0,838642,2,1,838642
914,8,8_13279189,"GALERIA DOMINIKAŃSKA",0,838642,4,1,838642
914,8,8_13279191,"GALERIA DOMINIKAŃSKA",0,838642,4,1,838642
914,8,8_13279199,"GALERIA DOMINIKAŃSKA",0,838642,4,1,838642
914,8,8_13279242,"GALERIA DOMINIKAŃSKA",0,838642,7,1,838642
914,8,8_13279244,"GALERIA DOMINIKAŃSKA",0,838642,7,1,838642
914,8,8_13279306,"GALERIA DOMINIKAŃSKA",0,838642,32,2,838642
914,8,8_13279316,"GALERIA DOMINIKAŃSKA",0,838642,33,2,838642
914,8,8_13279331,"GALERIA DOMINIKAŃSKA",0,838642,35,2,838642
914,8,8_13279152,"Pruszowice",1,838656,2,1,838656
914,8,8_13279155,"GALERIA DOMINIKAŃSKA",0,838659,2,1,838659
914,8,8_13279318,"GALERIA DOMINIKAŃSKA",0,838659,33,2,838659
914,8,8_13279193,"GALERIA DOMINIKAŃSKA",0,838660,4,1,838660
914,8,8_13279379,"Pruszowice",1,839214,12,1,839214
917,3,3_13215127,"GAŁÓW (pętla)",1,839155,1,8,839155
917,3,3_13215151,"GAŁÓW (pętla)",1,839155,1,8,839155
917,3,3_13215231,"GAŁÓW (pętla)",1,839155,4,8,839155
917,3,3_13215237,"GAŁÓW (pętla)",1,839155,4,8,839155
917,3,3_13215299,"GAŁÓW (pętla)",1,839155,7,8,839155
917,3,3_13215307,"GAŁÓW (pętla)",1,839155,7,8,839155
917,3,3_13215313,"GAŁÓW (pętla)",1,839155,7,8,839155
917,3,3_13215308,"LEŚNICA",0,839156,7,8,839156
917,3,3_13215128,"LEŚNICA",0,839161,1,8,839161
917,3,3_13215152,"LEŚNICA",0,839161,1,8,839161
917,3,3_13215238,"LEŚNICA",0,839161,4,8,839161
917,3,3_13215314,"LEŚNICA",0,839161,7,8,839161
917,3,3_13215169,"LEŚNICA",0,839162,2,8,839162
917,3,3_13215232,"LEŚNICA",0,839162,4,8,839162
917,3,3_13215300,"LEŚNICA",0,839162,7,8,839162
917,3,3_13215168,"GAŁÓW (pętla)",1,839166,2,8,839166
917,4,4_13215352,"GAŁÓW (pętla)",1,839155,1,8,839155
917,4,4_13215376,"GAŁÓW (pętla)",1,839155,1,8,839155
917,4,4_13215455,"GAŁÓW (pętla)",1,839155,4,8,839155
917,4,4_13215461,"GAŁÓW (pętla)",1,839155,4,8,839155
917,4,4_13215526,"GAŁÓW (pętla)",1,839155,7,8,839155
917,4,4_13215532,"GAŁÓW (pętla)",1,839155,7,8,839155
917,4,4_13215527,"LEŚNICA",0,839156,7,8,839156
917,4,4_13215353,"LEŚNICA",0,839161,1,8,839161
917,4,4_13215377,"LEŚNICA",0,839161,1,8,839161
917,4,4_13215462,"LEŚNICA",0,839161,4,8,839161
917,4,4_13215533,"LEŚNICA",0,839161,7,8,839161
917,4,4_13215456,"LEŚNICA",0,839162,4,8,839162
917,6,6_13215565,"GAŁÓW (pętla)",1,839155,1,8,839155
917,6,6_13215567,"GAŁÓW (pętla)",1,839155,1,8,839155
917,6,6_13215596,"GAŁÓW (pętla)",1,839155,2,8,839155
917,6,6_13215607,"GAŁÓW (pętla)",1,839155,2,8,839155
917,6,6_13215619,"GAŁÓW (pętla)",1,839155,2,8,839155
917,6,6_13215637,"GAŁÓW (pętla)",1,839155,3,8,839155
917,6,6_13215674,"GAŁÓW (pętla)",1,839155,4,8,839155
917,6,6_13215691,"GAŁÓW (pętla)",1,839155,5,8,839155
917,6,6_13215736,"GAŁÓW (pętla)",1,839155,6,8,839155
917,6,6_13215740,"GAŁÓW (pętla)",1,839155,6,8,839155
917,6,6_13215775,"GAŁÓW (pętla)",1,839155,8,8,839155
917,6,6_13215779,"GAŁÓW (pętla)",1,839155,8,8,839155
917,6,6_13215814,"GAŁÓW (pętla)",1,839155,9,8,839155
917,6,6_13215816,"GAŁÓW (pętla)",1,839155,9,8,839155
917,6,6_13215839,"GAŁÓW (pętla)",1,839155,11,8,839155
917,6,6_13215847,"GAŁÓW (pętla)",1,839155,11,8,839155
917,6,6_13215568,"LEŚNICA",0,839159,1,8,839159
917,6,6_13215597,"LEŚNICA",0,839159,2,8,839159
917,6,6_13215618,"LEŚNICA",0,839159,2,8,839159
917,6,6_13215737,"LEŚNICA",0,839159,6,8,839159
917,6,6_13215741,"LEŚNICA",0,839159,6,8,839159
917,6,6_13215780,"LEŚNICA",0,839159,8,8,839159
917,6,6_13215620,"LEŚNICA",0,839160,2,8,839160
917,6,6_13215817,"LEŚNICA",0,839160,9,8,839160
917,6,6_13215848,"LEŚNICA",0,839160,11,8,839160
917,6,6_13215608,"LEŚNICA",0,839161,2,8,839161
917,6,6_13215638,"LEŚNICA",0,839161,3,8,839161
917,6,6_13215776,"LEŚNICA",0,839161,8,8,839161
917,6,6_13215840,"LEŚNICA",0,839161,11,8,839161
917,6,6_13215566,"LEŚNICA",0,839162,1,8,839162
917,6,6_13215675,"LEŚNICA",0,839162,4,8,839162
917,6,6_13215815,"LEŚNICA",0,839162,9,8,839162
917,6,6_13215692,"LEŚNICA",0,839165,5,8,839165
917,6,6_13215617,"GAŁÓW (pętla)",1,839166,2,8,839166
917,8,8_13215946,"GAŁÓW (pętla)",1,839155,1,8,839155
917,8,8_13215948,"GAŁÓW (pętla)",1,839155,1,8,839155
917,8,8_13215977,"GAŁÓW (pętla)",1,839155,2,8,839155
917,8,8_13215988,"GAŁÓW (pętla)",1,839155,2,8,839155
917,8,8_13216000,"GAŁÓW (pętla)",1,839155,2,8,839155
917,8,8_13216018,"GAŁÓW (pętla)",1,839155,3,8,839155
917,8,8_13216055,"GAŁÓW (pętla)",1,839155,4,8,839155
917,8,8_13216072,"GAŁÓW (pętla)",1,839155,5,8,839155
917,8,8_13216117,"GAŁÓW (pętla)",1,839155,6,8,839155
917,8,8_13216121,"GAŁÓW (pętla)",1,839155,6,8,839155
917,8,8_13216156,"GAŁÓW (pętla)",1,839155,8,8,839155
917,8,8_13216160,"GAŁÓW (pętla)",1,839155,8,8,839155
917,8,8_13216195,"GAŁÓW (pętla)",1,839155,9,8,839155
917,8,8_13216197,"GAŁÓW (pętla)",1,839155,9,8,839155
917,8,8_13216220,"GAŁÓW (pętla)",1,839155,11,8,839155
917,8,8_13216228,"GAŁÓW (pętla)",1,839155,11,8,839155
917,8,8_13215949,"LEŚNICA",0,839159,1,8,839159
917,8,8_13215978,"LEŚNICA",0,839159,2,8,839159
917,8,8_13215999,"LEŚNICA",0,839159,2,8,839159
917,8,8_13216118,"LEŚNICA",0,839159,6,8,839159
917,8,8_13216122,"LEŚNICA",0,839159,6,8,839159
917,8,8_13216161,"LEŚNICA",0,839159,8,8,839159
917,8,8_13216001,"LEŚNICA",0,839160,2,8,839160
917,8,8_13216198,"LEŚNICA",0,839160,9,8,839160
917,8,8_13216229,"LEŚNICA",0,839160,11,8,839160
917,8,8_13215989,"LEŚNICA",0,839161,2,8,839161
917,8,8_13216019,"LEŚNICA",0,839161,3,8,839161
917,8,8_13216157,"LEŚNICA",0,839161,8,8,839161
917,8,8_13216221,"LEŚNICA",0,839161,11,8,839161
917,8,8_13215947,"LEŚNICA",0,839162,1,8,839162
917,8,8_13216056,"LEŚNICA",0,839162,4,8,839162
917,8,8_13216196,"LEŚNICA",0,839162,9,8,839162
917,8,8_13216073,"LEŚNICA",0,839165,5,8,839165
917,8,8_13215998,"GAŁÓW (pętla)",1,839166,2,8,839166
920,6,6_13147111,"OPATOWICE",1,830542,21,1,830542
920,6,6_13147113,"OPATOWICE",1,830542,21,1,830542
920,6,6_13147115,"OPATOWICE",1,830542,21,1,830542
920,6,6_13147117,"OPATOWICE",1,830542,21,1,830542
920,6,6_13147128,"OPATOWICE",1,830542,22,1,830542
920,6,6_13147133,"OPATOWICE",1,830542,22,1,830542
920,6,6_13147112,"GALERIA DOMINIKAŃSKA",0,830543,21,1,830543
920,6,6_13147114,"GALERIA DOMINIKAŃSKA",0,830543,21,1,830543
920,6,6_13147116,"GALERIA DOMINIKAŃSKA",0,830543,21,1,830543
920,6,6_13147118,"GALERIA DOMINIKAŃSKA",0,830543,21,1,830543
920,6,6_13147125,"GALERIA DOMINIKAŃSKA",0,830543,22,1,830543
920,6,6_13147109,"WOJNÓW (pętla)",1,833081,21,1,833081
920,6,6_13147119,"WOJNÓW (pętla)",1,833081,21,1,833081
920,6,6_13147121,"WOJNÓW (pętla)",1,833081,21,1,833081
920,6,6_13147123,"WOJNÓW (pętla)",1,833081,21,1,833081
920,6,6_13147126,"WOJNÓW (pętla)",1,833081,22,1,833081
920,6,6_13147129,"WOJNÓW (pętla)",1,833081,22,1,833081
920,6,6_13147131,"WOJNÓW (pętla)",1,833081,22,1,833081
920,6,6_13147108,"GALERIA DOMINIKAŃSKA",0,837319,21,1,837319
920,6,6_13147110,"GALERIA DOMINIKAŃSKA",0,837319,21,1,837319
920,6,6_13147120,"GALERIA DOMINIKAŃSKA",0,837319,21,1,837319
920,6,6_13147122,"GALERIA DOMINIKAŃSKA",0,837319,21,1,837319
920,6,6_13147124,"GALERIA DOMINIKAŃSKA",0,837319,21,1,837319
920,6,6_13147127,"GALERIA DOMINIKAŃSKA",0,837319,22,1,837319
920,6,6_13147130,"GALERIA DOMINIKAŃSKA",0,837319,22,1,837319
920,6,6_13147132,"GALERIA DOMINIKAŃSKA",0,837319,22,1,837319
920,8,8_13147428,"OPATOWICE",1,830542,21,1,830542
920,8,8_13147430,"OPATOWICE",1,830542,21,1,830542
920,8,8_13147432,"OPATOWICE",1,830542,21,1,830542
920,8,8_13147434,"OPATOWICE",1,830542,21,1,830542
920,8,8_13147445,"OPATOWICE",1,830542,22,1,830542
920,8,8_13147450,"OPATOWICE",1,830542,22,1,830542
920,8,8_13147429,"GALERIA DOMINIKAŃSKA",0,830543,21,1,830543
920,8,8_13147431,"GALERIA DOMINIKAŃSKA",0,830543,21,1,830543
920,8,8_13147433,"GALERIA DOMINIKAŃSKA",0,830543,21,1,830543
920,8,8_13147435,"GALERIA DOMINIKAŃSKA",0,830543,21,1,830543
920,8,8_13147442,"GALERIA DOMINIKAŃSKA",0,830543,22,1,830543
920,8,8_13147426,"WOJNÓW (pętla)",1,833081,21,1,833081
920,8,8_13147436,"WOJNÓW (pętla)",1,833081,21,1,833081
920,8,8_13147438,"WOJNÓW (pętla)",1,833081,21,1,833081
920,8,8_13147440,"WOJNÓW (pętla)",1,833081,21,1,833081
920,8,8_13147443,"WOJNÓW (pętla)",1,833081,22,1,833081
920,8,8_13147446,"WOJNÓW (pętla)",1,833081,22,1,833081
920,8,8_13147448,"WOJNÓW (pętla)",1,833081,22,1,833081
920,8,8_13147425,"GALERIA DOMINIKAŃSKA",0,837319,21,1,837319
920,8,8_13147427,"GALERIA DOMINIKAŃSKA",0,837319,21,1,837319
920,8,8_13147437,"GALERIA DOMINIKAŃSKA",0,837319,21,1,837319
920,8,8_13147439,"GALERIA DOMINIKAŃSKA",0,837319,21,1,837319
920,8,8_13147441,"GALERIA DOMINIKAŃSKA",0,837319,21,1,837319
920,8,8_13147444,"GALERIA DOMINIKAŃSKA",0,837319,22,1,837319
920,8,8_13147447,"GALERIA DOMINIKAŃSKA",0,837319,22,1,837319
920,8,8_13147449,"GALERIA DOMINIKAŃSKA",0,837319,22,1,837319
921,3,3_13278590,"PL. GRUNWALDZKI",0,838509,11,1,838509
921,3,3_13278592,"PL. GRUNWALDZKI",0,838509,11,1,838509
921,3,3_13278594,"PL. GRUNWALDZKI",0,838509,11,1,838509
921,3,3_13278596,"PL. GRUNWALDZKI",0,838509,11,1,838509
921,3,3_13278598,"PL. GRUNWALDZKI",0,838509,11,1,838509
921,3,3_13278600,"PL. GRUNWALDZKI",0,838509,11,1,838509
921,3,3_13278602,"PL. GRUNWALDZKI",0,838509,11,1,838509
921,3,3_13278604,"PL. GRUNWALDZKI",0,838509,11,1,838509
921,3,3_13278606,"PL. GRUNWALDZKI",0,838509,11,1,838509
921,3,3_13278569,"Raków - skrzy.",1,839210,30,2,839210
921,3,3_13278571,"Raków - skrzy.",1,839210,30,2,839210
921,3,3_13278573,"Raków - skrzy.",1,839210,30,2,839210
921,3,3_13278575,"Raków - skrzy.",1,839210,30,2,839210
921,3,3_13278577,"Raków - skrzy.",1,839210,30,2,839210
921,3,3_13278579,"Raków - skrzy.",1,839210,30,2,839210
921,3,3_13278581,"Raków - skrzy.",1,839210,30,2,839210
921,3,3_13278583,"Raków - skrzy.",1,839210,30,2,839210
921,3,3_13278585,"Raków - skrzy.",1,839210,30,2,839210
921,3,3_13278499,"Raków - skrzy.",1,839328,2,1,839328
921,3,3_13278587,"Raków - skrzy.",1,839328,11,1,839328
921,4,4_13278760,"PL. GRUNWALDZKI",0,838509,11,1,838509
921,4,4_13278762,"PL. GRUNWALDZKI",0,838509,11,1,838509
921,4,4_13278764,"PL. GRUNWALDZKI",0,838509,11,1,838509
921,4,4_13278766,"PL. GRUNWALDZKI",0,838509,11,1,838509
921,4,4_13278768,"PL. GRUNWALDZKI",0,838509,11,1,838509
921,4,4_13278770,"PL. GRUNWALDZKI",0,838509,11,1,838509
921,4,4_13278772,"PL. GRUNWALDZKI",0,838509,11,1,838509
921,4,4_13278774,"PL. GRUNWALDZKI",0,838509,11,1,838509
921,4,4_13278776,"PL. GRUNWALDZKI",0,838509,11,1,838509
921,4,4_13278739,"Raków - skrzy.",1,839210,30,2,839210
921,4,4_13278741,"Raków - skrzy.",1,839210,30,2,839210
921,4,4_13278743,"Raków - skrzy.",1,839210,30,2,839210
921,4,4_13278745,"Raków - skrzy.",1,839210,30,2,839210
921,4,4_13278747,"Raków - skrzy.",1,839210,30,2,839210
921,4,4_13278749,"Raków - skrzy.",1,839210,30,2,839210
921,4,4_13278751,"Raków - skrzy.",1,839210,30,2,839210
921,4,4_13278753,"Raków - skrzy.",1,839210,30,2,839210
921,4,4_13278755,"Raków - skrzy.",1,839210,30,2,839210
921,4,4_13278757,"Raków - skrzy.",1,839328,11,1,839328
921,6,6_13279034,"PL. GRUNWALDZKI",0,838506,13,1,838506
921,6,6_13278833,"Oleśniczka",1,838507,3,1,838507
921,6,6_13278837,"Oleśniczka",1,838507,3,1,838507
921,6,6_13278878,"Oleśniczka",1,838507,5,1,838507
921,6,6_13278834,"PL. GRUNWALDZKI",0,838508,3,1,838508
921,6,6_13278838,"PL. GRUNWALDZKI",0,838508,3,1,838508
921,6,6_13278879,"PL. GRUNWALDZKI",0,838508,5,1,838508
921,6,6_13278941,"PL. GRUNWALDZKI",0,838509,30,2,838509
921,6,6_13278952,"PL. GRUNWALDZKI",0,838509,31,2,838509
921,6,6_13278974,"PL. GRUNWALDZKI",0,838509,34,2,838509
921,6,6_13279023,"PL. GRUNWALDZKI",0,838509,12,1,838509
921,6,6_13278937,"PL. GRUNWALDZKI",0,838511,30,2,838511
921,6,6_13278942,"Raków - skrzy.",1,839210,30,2,839210
921,6,6_13278946,"Raków - skrzy.",1,839210,30,2,839210
921,6,6_13278949,"Raków - skrzy.",1,839210,31,2,839210
921,6,6_13278953,"Raków - skrzy.",1,839210,31,2,839210
921,6,6_13278955,"Raków - skrzy.",1,839210,31,2,839210
921,6,6_13278957,"Raków - skrzy.",1,839210,31,2,839210
921,6,6_13278964,"Raków - skrzy.",1,839210,32,2,839210
921,6,6_13278975,"Raków - skrzy.",1,839210,34,2,839210
921,6,6_13279037,"Raków - skrzy.",1,839210,13,1,839210
921,6,6_13279039,"Raków - skrzy.",1,839210,13,1,839210
921,6,6_13279041,"Raków - skrzy.",1,839210,13,1,839210
921,6,6_13279054,"Raków - skrzy.",1,839210,13,1,839210
921,8,8_13279381,"PL. GRUNWALDZKI",0,838506,13,1,838506
921,8,8_13279180,"Oleśniczka",1,838507,3,1,838507
921,8,8_13279184,"Oleśniczka",1,838507,3,1,838507
921,8,8_13279225,"Oleśniczka",1,838507,5,1,838507
921,8,8_13279181,"PL. GRUNWALDZKI",0,838508,3,1,838508
921,8,8_13279185,"PL. GRUNWALDZKI",0,838508,3,1,838508
921,8,8_13279226,"PL. GRUNWALDZKI",0,838508,5,1,838508
921,8,8_13279288,"PL. GRUNWALDZKI",0,838509,30,2,838509
921,8,8_13279299,"PL. GRUNWALDZKI",0,838509,31,2,838509
921,8,8_13279321,"PL. GRUNWALDZKI",0,838509,34,2,838509
921,8,8_13279370,"PL. GRUNWALDZKI",0,838509,12,1,838509
921,8,8_13279284,"PL. GRUNWALDZKI",0,838511,30,2,838511
921,8,8_13279289,"Raków - skrzy.",1,839210,30,2,839210
921,8,8_13279293,"Raków - skrzy.",1,839210,30,2,839210
921,8,8_13279296,"Raków - skrzy.",1,839210,31,2,839210
921,8,8_13279300,"Raków - skrzy.",1,839210,31,2,839210
921,8,8_13279302,"Raków - skrzy.",1,839210,31,2,839210
921,8,8_13279304,"Raków - skrzy.",1,839210,31,2,839210
921,8,8_13279311,"Raków - skrzy.",1,839210,32,2,839210
921,8,8_13279322,"Raków - skrzy.",1,839210,34,2,839210
921,8,8_13279384,"Raków - skrzy.",1,839210,13,1,839210
921,8,8_13279386,"Raków - skrzy.",1,839210,13,1,839210
921,8,8_13279388,"Raków - skrzy.",1,839210,13,1,839210
921,8,8_13279401,"Raków - skrzy.",1,839210,13,1,839210
923,3,3_13215141,"BRZEZINA (pętla)",1,838268,1,8,838268
923,3,3_13215145,"BRZEZINA (pętla)",1,838268,1,8,838268
923,3,3_13215149,"BRZEZINA (pętla)",1,838268,1,8,838268
923,3,3_13215153,"BRZEZINA (pętla)",1,838268,1,8,838268
923,3,3_13215162,"BRZEZINA (pętla)",1,838268,2,8,838268
923,3,3_13215193,"BRZEZINA (pętla)",1,838268,3,8,838268
923,3,3_13215303,"BRZEZINA (pętla)",1,838268,7,8,838268
923,3,3_13215122,"LEŚNICA",0,838269,1,8,838269
923,3,3_13215142,"LEŚNICA",0,838269,1,8,838269
923,3,3_13215146,"LEŚNICA",0,838269,1,8,838269
923,3,3_13215163,"LEŚNICA",0,838269,2,8,838269
923,3,3_13215194,"LEŚNICA",0,838269,3,8,838269
923,3,3_13215304,"LEŚNICA",0,838269,7,8,838269
923,3,3_13215123,"Wilkszyn (pętla)",1,838271,1,8,838271
923,3,3_13215139,"Wilkszyn (pętla)",1,838271,1,8,838271
923,3,3_13215143,"Wilkszyn (pętla)",1,838271,1,8,838271
923,3,3_13215239,"Wilkszyn (pętla)",1,838271,4,8,838271
923,3,3_13215305,"Wilkszyn (pętla)",1,838271,7,8,838271
923,3,3_13215140,"LEŚNICA",0,838279,1,8,838279
923,3,3_13215144,"LEŚNICA",0,838279,1,8,838279
923,3,3_13215306,"LEŚNICA",0,838280,7,8,838280
923,3,3_13215124,"LEŚNICA",0,838281,1,8,838281
923,3,3_13215240,"LEŚNICA",0,838281,4,8,838281
923,3,3_13215150,"LEŚNICA",0,838324,1,8,838324
923,4,4_13215366,"BRZEZINA (pętla)",1,838268,1,8,838268
923,4,4_13215370,"BRZEZINA (pętla)",1,838268,1,8,838268
923,4,4_13215374,"BRZEZINA (pętla)",1,838268,1,8,838268
923,4,4_13215378,"BRZEZINA (pętla)",1,838268,1,8,838268
923,4,4_13215387,"BRZEZINA (pętla)",1,838268,2,8,838268
923,4,4_13215418,"BRZEZINA (pętla)",1,838268,3,8,838268
923,4,4_13215522,"BRZEZINA (pętla)",1,838268,7,8,838268
923,4,4_13215347,"LEŚNICA",0,838269,1,8,838269
923,4,4_13215367,"LEŚNICA",0,838269,1,8,838269
923,4,4_13215371,"LEŚNICA",0,838269,1,8,838269
923,4,4_13215388,"LEŚNICA",0,838269,2,8,838269
923,4,4_13215419,"LEŚNICA",0,838269,3,8,838269
923,4,4_13215523,"LEŚNICA",0,838269,7,8,838269
923,4,4_13215348,"Wilkszyn (pętla)",1,838271,1,8,838271
923,4,4_13215364,"Wilkszyn (pętla)",1,838271,1,8,838271
923,4,4_13215368,"Wilkszyn (pętla)",1,838271,1,8,838271
923,4,4_13215463,"Wilkszyn (pętla)",1,838271,4,8,838271
923,4,4_13215524,"Wilkszyn (pętla)",1,838271,7,8,838271
923,4,4_13215365,"LEŚNICA",0,838279,1,8,838279
923,4,4_13215369,"LEŚNICA",0,838279,1,8,838279
923,4,4_13215525,"LEŚNICA",0,838280,7,8,838280
923,4,4_13215349,"LEŚNICA",0,838281,1,8,838281
923,4,4_13215464,"LEŚNICA",0,838281,4,8,838281
923,4,4_13215375,"LEŚNICA",0,838324,1,8,838324
923,6,6_13215583,"BRZEZINA (pętla)",1,838268,1,8,838268
923,6,6_13215664,"BRZEZINA (pętla)",1,838268,4,8,838268
923,6,6_13215682,"BRZEZINA (pętla)",1,838268,4,8,838268
923,6,6_13215695,"BRZEZINA (pętla)",1,838268,5,8,838268
923,6,6_13215715,"BRZEZINA (pętla)",1,838268,5,8,838268
923,6,6_13215751,"BRZEZINA (pętla)",1,838268,7,8,838268
923,6,6_13215773,"BRZEZINA (pętla)",1,838268,8,8,838268
923,6,6_13215777,"BRZEZINA (pętla)",1,838268,8,8,838268
923,6,6_13215857,"BRZEZINA (pętla)",1,838268,12,1,838268
923,6,6_13215869,"BRZEZINA (pętla)",1,838268,13,1,838268
923,6,6_13215582,"LEŚNICA",0,838269,1,8,838269
923,6,6_13215683,"LEŚNICA",0,838269,4,8,838269
923,6,6_13215870,"LEŚNICA",0,838269,13,1,838269
923,6,6_13215581,"BRZEZINA (pętla)",1,838270,1,8,838270
923,6,6_13215585,"BRZEZINA (pętla)",1,838270,1,8,838270
923,6,6_13215707,"BRZEZINA (pętla)",1,838270,5,8,838270
923,6,6_13215877,"BRZEZINA (pętla)",1,838270,13,1,838270
923,6,6_13215589,"Wilkszyn (pętla)",1,838271,1,8,838271
923,6,6_13215591,"Wilkszyn (pętla)",1,838271,1,8,838271
923,6,6_13215593,"Wilkszyn (pętla)",1,838271,1,8,838271
923,6,6_13215701,"Wilkszyn (pętla)",1,838271,5,8,838271
923,6,6_13215713,"Wilkszyn (pętla)",1,838271,5,8,838271
923,6,6_13215812,"Wilkszyn (pętla)",1,838271,9,8,838271
923,6,6_13215822,"Wilkszyn (pętla)",1,838271,9,8,838271
923,6,6_13215826,"Wilkszyn (pętla)",1,838271,9,8,838271
923,6,6_13215837,"Wilkszyn (pętla)",1,838271,11,8,838271
923,6,6_13215871,"Wilkszyn (pętla)",1,838271,13,1,838271
923,6,6_13215873,"Wilkszyn (pętla)",1,838271,13,1,838271
923,6,6_13215875,"Wilkszyn (pętla)",1,838271,13,1,838271
923,6,6_13215881,"Wilkszyn (pętla)",1,838271,13,1,838271
923,6,6_13215883,"Wilkszyn (pętla)",1,838271,13,1,838271
923,6,6_13215885,"Wilkszyn (pętla)",1,838271,13,1,838271
923,6,6_13215921,"Wilkszyn (pętla)",1,838271,16,1,838271
923,6,6_13215923,"Wilkszyn (pętla)",1,838271,16,1,838271
923,6,6_13215925,"Wilkszyn (pętla)",1,838271,16,1,838271
923,6,6_13215927,"Wilkszyn (pętla)",1,838271,16,1,838271
923,6,6_13215929,"Wilkszyn (pętla)",1,838271,16,1,838271
923,6,6_13215584,"LEŚNICA",0,838275,1,8,838275
923,6,6_13215887,"LEŚNICA",0,838275,14,8,838275
923,6,6_13215586,"LEŚNICA",0,838276,1,8,838276
923,6,6_13215665,"LEŚNICA",0,838276,4,8,838276
923,6,6_13215858,"LEŚNICA",0,838278,12,1,838278
923,6,6_13215878,"LEŚNICA",0,838278,13,1,838278
923,6,6_13215590,"LEŚNICA",0,838279,1,8,838279
923,6,6_13215592,"LEŚNICA",0,838279,1,8,838279
923,6,6_13215702,"LEŚNICA",0,838279,5,8,838279
923,6,6_13215714,"LEŚNICA",0,838279,5,8,838279
923,6,6_13215827,"LEŚNICA",0,838279,9,8,838279
923,6,6_13215868,"LEŚNICA",0,838279,13,1,838279
923,6,6_13215872,"LEŚNICA",0,838279,13,1,838279
923,6,6_13215874,"LEŚNICA",0,838279,13,1,838279
923,6,6_13215876,"LEŚNICA",0,838279,13,1,838279
923,6,6_13215882,"LEŚNICA",0,838279,13,1,838279
923,6,6_13215884,"LEŚNICA",0,838279,13,1,838279
923,6,6_13215886,"LEŚNICA",0,838279,13,1,838279
923,6,6_13215922,"LEŚNICA",0,838279,16,1,838279
923,6,6_13215924,"LEŚNICA",0,838279,16,1,838279
923,6,6_13215926,"LEŚNICA",0,838279,16,1,838279
923,6,6_13215928,"LEŚNICA",0,838279,16,1,838279
923,6,6_13215813,"LEŚNICA",0,838280,9,8,838280
923,6,6_13215838,"LEŚNICA",0,838280,11,8,838280
923,6,6_13215823,"LEŚNICA",0,838281,9,8,838281
923,6,6_13215930,"LEŚNICA",0,838281,16,1,838281
923,6,6_13215630,"LEŚNICA",0,838282,3,8,838282
923,6,6_13215696,"LEŚNICA",0,838324,5,8,838324
923,6,6_13215774,"LEŚNICA",0,838324,8,8,838324
923,6,6_13215778,"LEŚNICA",0,838324,8,8,838324
923,6,6_13215752,"LEŚNICA",0,838595,7,8,838595
923,6,6_13215708,"LEŚNICA",0,838634,5,8,838634
923,6,6_13215912,"LEŚNICA",0,838634,16,1,838634
923,8,8_13215964,"BRZEZINA (pętla)",1,838268,1,8,838268
923,8,8_13216045,"BRZEZINA (pętla)",1,838268,4,8,838268
923,8,8_13216063,"BRZEZINA (pętla)",1,838268,4,8,838268
923,8,8_13216076,"BRZEZINA (pętla)",1,838268,5,8,838268
923,8,8_13216096,"BRZEZINA (pętla)",1,838268,5,8,838268
923,8,8_13216132,"BRZEZINA (pętla)",1,838268,7,8,838268
923,8,8_13216154,"BRZEZINA (pętla)",1,838268,8,8,838268
923,8,8_13216158,"BRZEZINA (pętla)",1,838268,8,8,838268
923,8,8_13216238,"BRZEZINA (pętla)",1,838268,12,1,838268
923,8,8_13216250,"BRZEZINA (pętla)",1,838268,13,1,838268
